season,week,home,away,vs,market,model,edge,side,won,clv,pnl
2025,2,Temple,Howard,close,-27.5,7.9,35.4,AWAY,0,,-1.0
2025,2,Furman,Presbyterian,close,-8.5,-0.3,8.2,AWAY,1,,0.909
2025,2,Tennessee State,North Dakota State,close,32.5,7.3,25.2,HOME,0,,-1.0
2025,2,New Mexico,Idaho State,open,-15.5,3.1,18.6,AWAY,1,2.0,0.909
2025,2,New Mexico,Idaho State,close,-17.5,3.1,20.6,AWAY,1,,0.909
2025,2,Missouri,Kansas,open,-7.0,-7.6,0.6,HOME,1,0.0,0.909
2025,2,Missouri,Kansas,close,-7.0,-7.6,0.6,HOME,1,,0.909
2025,2,Western Michigan,North Texas,open,10.0,4.2,5.8,HOME,1,2.5,0.909
2025,2,Western Michigan,North Texas,close,12.5,4.2,8.3,HOME,1,,0.909
2025,2,Georgia Tech,Gardner-Webb,open,-37.5,-6.9,30.6,AWAY,0,-0.0,-1.0
2025,2,Georgia Tech,Gardner-Webb,close,-37.5,-6.9,30.6,AWAY,0,,-1.0
2025,2,Samford,The Citadel,close,-2.5,-5.6,3.1,HOME,0,,-1.0
2025,2,Rutgers,Miami (OH),open,-14.0,-6.8,7.2,AWAY,0,1.5,-1.0
2025,2,Rutgers,Miami (OH),close,-15.5,-6.8,8.7,AWAY,0,,-1.0
2025,2,Tennessee,East Tennessee State,open,-41.0,-17.2,23.8,AWAY,0,-0.5,-1.0
2025,2,Tennessee,East Tennessee State,close,-40.5,-17.2,23.3,AWAY,0,,-1.0
2025,2,Ohio State,Grambling,open,-55.5,-24.4,31.1,AWAY,0,-4.0,-1.0
2025,2,Ohio State,Grambling,close,-51.5,-24.4,27.1,AWAY,0,,-1.0
2025,2,UTSA,Texas State,open,-5.0,-0.5,4.5,AWAY,1,-0.5,0.909
2025,2,UTSA,Texas State,close,-4.5,-0.5,4.0,AWAY,1,,0.909
2025,2,Clemson,Troy,open,-32.0,-14.4,17.6,AWAY,1,-2.5,0.909
2025,2,Clemson,Troy,close,-29.5,-14.4,15.1,AWAY,1,,0.909
2025,2,Kentucky,Ole Miss,open,8.5,12.4,3.9,AWAY,0,1.0,-1.0
2025,2,Kentucky,Ole Miss,close,7.5,12.4,4.9,AWAY,0,,-1.0
2025,2,Cincinnati,Bowling Green,open,-18.0,-2.6,15.4,AWAY,1,3.5,0.909
2025,2,Cincinnati,Bowling Green,close,-21.5,-2.6,18.9,AWAY,1,,0.909
2025,2,App State,Lindenwood,open,-31.0,-2.9,28.1,AWAY,1,-1.5,0.909
2025,2,App State,Lindenwood,close,-29.5,-2.9,26.6,AWAY,1,,0.909
2025,2,Oregon State,Fresno State,open,-2.0,0.3,2.3,AWAY,1,-0.5,0.909
2025,2,Oregon State,Fresno State,close,-1.5,0.3,1.8,AWAY,1,,0.909
2025,2,Georgia,Austin Peay,open,-48.0,-21.8,26.2,AWAY,1,-1.5,0.909
2025,2,Georgia,Austin Peay,close,-46.5,-21.8,24.7,AWAY,1,,0.909
2025,2,Oregon,Oklahoma State,open,-28.0,-23.7,4.3,AWAY,0,0.5,-1.0
2025,2,Oregon,Oklahoma State,close,-28.5,-23.7,4.8,AWAY,0,,-1.0
2025,2,Buffalo,St. Francis (PA),open,-35.5,-3.0,32.5,AWAY,0,2.0,-1.0
2025,2,Buffalo,St. Francis (PA),close,-37.5,-3.0,34.5,AWAY,0,,-1.0
2025,2,Navy,UAB,open,-21.0,-13.1,7.9,AWAY,1,1.5,0.909
2025,2,Navy,UAB,close,-22.5,-13.1,9.4,AWAY,1,,0.909
2025,2,Massachusetts,Bryant,open,-13.0,9.1,22.1,AWAY,1,3.5,0.909
2025,2,Massachusetts,Bryant,close,-16.5,9.1,25.6,AWAY,1,,0.909
2025,2,Colorado,Delaware,open,-23.5,-3.2,20.3,AWAY,0,-0.0,-1.0
2025,2,Colorado,Delaware,close,-23.5,-3.2,20.3,AWAY,0,,-1.0
2025,2,Wisconsin,Middle Tennessee,open,-27.5,-22.7,4.8,AWAY,0,1.0,-1.0
2025,2,Wisconsin,Middle Tennessee,close,-28.5,-22.7,5.8,AWAY,0,,-1.0
2025,2,Ohio,West Virginia,open,3.0,-1.7,4.7,HOME,1,0.5,0.909
2025,2,Ohio,West Virginia,close,3.5,-1.7,5.2,HOME,1,,0.909
2025,2,Idaho,St. Thomas (MN),close,-21.5,-4.1,17.4,AWAY,1,,0.909
2025,2,Wyoming,Northern Iowa,open,-13.5,3.7,17.2,AWAY,0,-0.0,-1.0
2025,2,Wyoming,Northern Iowa,close,-13.5,3.7,17.2,AWAY,0,,-1.0
2025,2,Florida,South Florida,open,-18.0,-13.7,4.3,AWAY,1,0.5,0.909
2025,2,Florida,South Florida,close,-18.5,-13.7,4.8,AWAY,1,,0.909
2025,2,Southern Miss,Jackson State,open,-14.0,20.9,34.9,AWAY,0,-0.5,-1.0
2025,2,Southern Miss,Jackson State,close,-13.5,20.9,34.4,AWAY,0,,-1.0
2025,2,Northern Arizona,Utah Tech,close,-21.0,-9.2,11.8,AWAY,1,,0.909
2025,2,Nevada,Sacramento State,open,-7.5,6.7,14.2,AWAY,1,2.0,0.909
2025,2,Nevada,Sacramento State,close,-9.5,6.7,16.2,AWAY,1,,0.909
2025,2,Arkansas,Arkansas State,open,-21.5,-16.2,5.3,AWAY,0,3.0,-1.0
2025,2,Arkansas,Arkansas State,close,-24.5,-16.2,8.3,AWAY,0,,-1.0
2025,2,William & Mary,Maine,close,-7.0,-6.2,0.8,AWAY,1,,0.909
2025,2,Elon,Davidson,close,-27.5,-2.9,24.6,AWAY,0,,-1.0
2025,2,Wofford,Richmond,close,6.5,3.4,3.1,HOME,1,,0.909
2025,2,East Carolina,Campbell,open,-29.5,-4.7,24.8,AWAY,0,1.0,-1.0
2025,2,East Carolina,Campbell,close,-30.5,-4.7,25.8,AWAY,0,,-1.0
2025,2,Villanova,Colgate,close,-20.0,-10.7,9.3,AWAY,1,,0.909
2025,2,Fordham,Monmouth,close,14.5,2.7,11.8,HOME,0,,-1.0
2025,2,Stony Brook,Rhode Island,close,7.0,2.0,5.0,HOME,0,,-1.0
2025,2,Marshall,Missouri State,open,-10.0,-3.8,6.2,AWAY,1,-2.5,0.909
2025,2,Marshall,Missouri State,close,-7.5,-3.8,3.7,AWAY,1,,0.909
2025,2,Eastern Kentucky,Houston Christian,close,-18.0,-4.0,14.0,AWAY,1,,0.909
2025,2,Florida Atlantic,Florida A&M,open,-20.0,8.0,28.0,AWAY,0,1.5,-1.0
2025,2,Florida Atlantic,Florida A&M,close,-21.5,8.0,29.5,AWAY,0,,-1.0
2025,2,New Hampshire,Holy Cross,close,-1.5,-3.3,1.8,HOME,1,,0.909
2025,2,Old Dominion,North Carolina Central,open,-20.0,4.6,24.6,AWAY,0,1.5,-1.0
2025,2,Old Dominion,North Carolina Central,close,-21.5,4.6,26.1,AWAY,0,,-1.0
2025,2,California,Texas Southern,open,-45.0,-9.7,35.3,AWAY,1,-0.5,0.909
2025,2,California,Texas Southern,close,-44.5,-9.7,34.8,AWAY,1,,0.909
2025,2,Utah,Cal Poly,open,-41.5,-12.5,29.0,AWAY,0,1.0,-1.0
2025,2,Utah,Cal Poly,close,-42.5,-12.5,30.0,AWAY,0,,-1.0
2025,2,South Alabama,Tulane,open,10.0,-0.3,10.3,HOME,1,3.5,0.909
2025,2,South Alabama,Tulane,close,13.5,-0.3,13.8,HOME,1,,0.909
2025,2,Rice,Houston,open,13.5,1.2,12.3,HOME,0,0.0,-1.0
2025,2,Rice,Houston,close,13.5,1.2,12.3,HOME,0,,-1.0
2025,2,Eastern Michigan,Long Island University,open,-22.5,4.3,26.8,AWAY,1,-1.0,0.909
2025,2,Eastern Michigan,Long Island University,close,-21.5,4.3,25.8,AWAY,1,,0.909
2025,2,Miami,Bethune-Cookman,open,-56.5,-24.0,32.5,AWAY,1,-2.0,0.909
2025,2,Miami,Bethune-Cookman,close,-54.5,-24.0,30.5,AWAY,1,,0.909
2025,2,South Carolina,South Carolina State,open,-42.5,-12.4,30.1,AWAY,1,-0.0,0.909
2025,2,South Carolina,South Carolina State,close,-42.5,-12.4,30.1,AWAY,1,,0.909
2025,2,Colorado State,Northern Colorado,open,-35.0,-6.1,28.9,AWAY,1,-0.5,0.909
2025,2,Colorado State,Northern Colorado,close,-34.5,-6.1,28.4,AWAY,1,,0.909
2025,2,Toledo,Western Kentucky,open,-5.5,-0.2,5.3,AWAY,0,2.0,-1.0
2025,2,Toledo,Western Kentucky,close,-7.5,-0.2,7.3,AWAY,0,,-1.0
2025,2,Charlotte,North Carolina,open,13.0,12.6,0.4,HOME,0,3.5,-1.0
2025,2,Charlotte,North Carolina,close,16.5,12.6,3.9,HOME,0,,-1.0
2025,2,Illinois State,Morehead State,close,-31.5,-4.4,27.1,AWAY,1,,0.909
2025,2,Murray State,SE Louisiana,close,21.5,4.2,17.3,HOME,1,,0.909
2025,2,Southeast Missouri State,North Alabama,close,-15.5,-6.4,9.1,AWAY,1,,0.909
2025,2,Kansas State,Army,open,-14.5,-6.9,7.6,AWAY,1,2.0,0.909
2025,2,Kansas State,Army,close,-16.5,-6.9,9.6,AWAY,1,,0.909
2025,2,Morgan State,Towson,close,10.0,1.5,8.5,HOME,1,,0.909
2025,2,Alabama A&M,Alcorn State,close,-3.5,-3.7,0.2,HOME,1,,0.909
2025,2,Nicholls,West Georgia,close,-6.5,0.4,6.9,AWAY,1,,0.909
2025,2,UCF,North Carolina A&T,open,-39.5,-12.1,27.4,AWAY,0,-2.5,-1.0
2025,2,UCF,North Carolina A&T,close,-37.0,-12.1,24.9,AWAY,0,,-1.0
2025,2,Lamar,South Dakota,close,17.0,4.3,12.7,HOME,1,,0.909
2025,2,Central Arkansas,Arkansas-Pine Bluff,close,-27.0,-10.1,16.9,AWAY,1,,0.909
2025,2,Georgia State,Memphis,open,14.0,16.6,2.6,AWAY,1,-1.5,0.909
2025,2,Georgia State,Memphis,close,15.5,16.6,1.1,AWAY,1,,0.909
2025,2,Tarleton State,Mississippi Valley State,close,-44.5,-15.4,29.1,AWAY,0,,-1.0
2025,2,North Dakota,Portland State,close,-36.5,-7.4,29.1,AWAY,1,,0.909
2025,2,Southern,Alabama State,close,6.5,-0.3,6.8,HOME,0,,-1.0
2025,2,Michigan State,Boston College,open,-3.0,2.4,5.4,AWAY,1,0.5,0.909
2025,2,Michigan State,Boston College,close,-3.5,2.4,5.9,AWAY,1,,0.909
2025,2,USC,Georgia Southern,open,-28.0,-15.3,12.7,AWAY,0,0.5,-1.0
2025,2,USC,Georgia Southern,close,-28.5,-15.3,13.2,AWAY,0,,-1.0
2025,2,Purdue,Southern Illinois,open,-20.0,5.4,25.4,AWAY,1,2.5,0.909
2025,2,Purdue,Southern Illinois,close,-22.5,5.4,27.9,AWAY,1,,0.909
2025,2,LSU,Louisiana Tech,open,-38.0,-21.2,16.8,AWAY,1,-1.5,0.909
2025,2,LSU,Louisiana Tech,close,-36.5,-21.2,15.3,AWAY,1,,0.909
2025,2,Nebraska,Akron,open,-34.0,-20.4,13.6,AWAY,0,-0.5,-1.0
2025,2,Nebraska,Akron,close,-33.5,-20.4,13.1,AWAY,0,,-1.0
2025,2,Mississippi State,Arizona State,open,7.0,6.6,0.4,HOME,1,-1.5,0.909
2025,2,Mississippi State,Arizona State,close,5.5,6.6,1.1,AWAY,0,,-1.0
2025,2,Auburn,Ball State,open,-43.5,-25.3,18.2,AWAY,1,-1.0,0.909
2025,2,Auburn,Ball State,close,-42.5,-25.3,17.2,AWAY,1,,0.909
2025,2,Oklahoma,Michigan,open,-3.0,-1.7,1.3,AWAY,0,-0.0,-1.0
2025,2,Oklahoma,Michigan,close,-3.0,-1.7,1.3,AWAY,0,,-1.0
2025,2,Virginia Tech,Vanderbilt,open,-1.0,-5.6,4.6,HOME,0,-1.5,-1.0
2025,2,Virginia Tech,Vanderbilt,close,-2.5,-5.6,3.1,HOME,0,,-1.0
2025,2,Coastal Carolina,Charleston Southern,open,-28.5,-3.6,24.9,AWAY,1,-1.0,0.909
2025,2,Coastal Carolina,Charleston Southern,close,-27.5,-3.6,23.9,AWAY,1,,0.909
2025,2,Alabama,UL Monroe,open,-37.5,-28.9,8.6,AWAY,0,-3.0,-1.0
2025,2,Alabama,UL Monroe,close,-34.5,-28.9,5.6,AWAY,0,,-1.0
2025,2,Louisiana,McNeese,open,-20.5,-4.8,15.7,AWAY,0,-1.0,-1.0
2025,2,Louisiana,McNeese,close,-19.5,-4.8,14.7,AWAY,0,,-1.0
2025,2,UNLV,UCLA,open,2.0,-10.0,12.0,HOME,1,0.5,0.909
2025,2,UNLV,UCLA,close,2.5,-10.0,12.5,HOME,1,,0.909
2025,2,Abilene Christian,Stephen F. Austin,close,2.5,-2.1,4.6,HOME,1,,0.909
2025,2,Montana State,South Dakota State,close,3.0,-0.5,3.5,HOME,0,,-1.0
2025,2,San Diego,Southern Utah,close,20.5,-0.6,21.1,HOME,1,,0.909
2025,2,UTEP,UT Martin,open,-6.5,14.9,21.4,AWAY,0,1.0,-1.0
2025,2,UTEP,UT Martin,close,-7.5,14.9,22.4,AWAY,0,,-1.0
2025,2,New Mexico State,Tulsa,open,2.5,-4.1,6.6,HOME,1,1.0,0.909
2025,2,New Mexico State,Tulsa,close,3.5,-4.1,7.6,HOME,1,,0.909
2025,2,Arizona,Weber State,open,-31.5,-3.7,27.8,AWAY,0,-0.0,-1.0
2025,2,Arizona,Weber State,close,-31.5,-3.7,27.8,AWAY,0,,-1.0
2025,2,Washington State,San Diego State,open,-3.0,-13.2,10.2,HOME,1,0.5,0.909
2025,2,Washington State,San Diego State,close,-2.5,-13.2,10.7,HOME,1,,0.909
2025,2,BYU,Stanford,open,-18.5,-19.4,0.9,HOME,1,-2.0,0.909
2025,2,BYU,Stanford,close,-20.5,-19.4,1.1,AWAY,0,,-1.0
2025,2,Washington,UC Davis,open,-28.5,-3.2,25.3,AWAY,0,1.0,-1.0
2025,2,Washington,UC Davis,close,-29.5,-3.2,26.3,AWAY,0,,-1.0
2025,2,Hawai'i,Sam Houston,open,-10.0,0.6,10.6,AWAY,0,-2.5,-1.0
2025,2,Hawai'i,Sam Houston,close,-7.5,0.6,8.1,AWAY,0,,-1.0
2025,3,Wake Forest,NC State,open,7.0,3.1,3.9,HOME,0,0.5,-1.0
2025,3,Wake Forest,NC State,close,7.5,3.1,4.4,HOME,0,,-1.0
2025,3,Indiana,Indiana State,open,-48.5,-17.3,31.2,AWAY,0,-1.0,-1.0
2025,3,Indiana,Indiana State,close,-47.5,-17.3,30.2,AWAY,0,,-1.0
2025,3,Syracuse,Colgate,open,-37.5,-10.6,26.9,AWAY,0,-1.0,-1.0
2025,3,Syracuse,Colgate,close,-36.5,-10.6,25.9,AWAY,0,,-1.0
2025,3,Houston,Colorado,open,-4.5,5.7,10.2,AWAY,0,-0.5,-1.0
2025,3,Houston,Colorado,close,-4.0,5.7,9.7,AWAY,0,,-1.0
2025,3,Arizona,Kansas State,open,0.0,5.1,5.1,AWAY,0,-1.5,-1.0
2025,3,Arizona,Kansas State,close,1.5,5.1,3.6,AWAY,0,,-1.0
2025,3,UCLA,New Mexico,open,-15.0,-10.9,4.1,AWAY,1,0.5,0.909
2025,3,UCLA,New Mexico,close,-15.5,-10.9,4.6,AWAY,1,,0.909
2025,3,Baylor,Samford,open,-48.5,-11.8,36.7,AWAY,1,3.0,0.909
2025,3,Baylor,Samford,close,-51.5,-11.8,39.7,AWAY,1,,0.909
2025,3,Virginia,William & Mary,open,-26.5,-0.1,26.4,AWAY,0,4.0,-1.0
2025,3,Virginia,William & Mary,close,-30.5,-0.1,30.4,AWAY,0,,-1.0
2025,3,Long Island University,Sacred Heart,close,-13.5,-3.2,10.3,AWAY,1,,0.909
2025,3,Duquesne,Lehigh,close,7.5,-2.1,9.6,HOME,0,,-1.0
2025,3,Northwestern,Oregon,open,28.0,22.4,5.6,HOME,1,-2.5,0.909
2025,3,Northwestern,Oregon,close,25.5,22.4,3.1,HOME,1,,0.909
2025,3,Troy,Memphis,open,6.5,7.1,0.6,AWAY,1,2.0,0.909
2025,3,Troy,Memphis,close,4.5,7.1,2.6,AWAY,1,,0.909
2025,3,Michigan,Central Michigan,open,-27.5,-23.7,3.8,AWAY,0,-0.0,-1.0
2025,3,Michigan,Central Michigan,close,-27.5,-23.7,3.8,AWAY,0,,-1.0
2025,3,Alabama,Wisconsin,open,-20.0,-15.3,4.7,AWAY,0,-2.5,-1.0
2025,3,Alabama,Wisconsin,close,-17.5,-15.3,2.2,AWAY,0,,-1.0
2025,3,Temple,Oklahoma,open,24.5,17.8,6.7,HOME,0,-1.0,-1.0
2025,3,Temple,Oklahoma,close,23.5,17.8,5.7,HOME,0,,-1.0
2025,3,Kent State,Buffalo,open,23.0,16.8,6.2,HOME,1,0.5,0.909
2025,3,Kent State,Buffalo,close,23.5,16.8,6.7,HOME,1,,0.909
2025,3,Nebraska,Houston Christian,open,-42.5,-9.5,33.0,AWAY,0,6.0,-1.0
2025,3,Nebraska,Houston Christian,close,-48.5,-9.5,39.0,AWAY,0,,-1.0
2025,3,Georgia Tech,Clemson,open,8.5,3.0,5.5,HOME,1,-5.5,0.909
2025,3,Georgia Tech,Clemson,close,3.0,3.0,0.0,AWAY,0,,-1.0
2025,3,Central Connecticut,St. Francis (PA),close,-11.5,-7.0,4.5,AWAY,0,,-1.0
2025,3,Maryland,Towson,open,-29.5,-1.1,28.4,AWAY,1,-1.0,0.909
2025,3,Maryland,Towson,close,-28.5,-1.1,27.4,AWAY,1,,0.909
2025,3,Auburn,South Alabama,open,-26.0,-7.4,18.6,AWAY,1,0.5,0.909
2025,3,Auburn,South Alabama,close,-26.5,-7.4,19.1,AWAY,1,,0.909
2025,3,Tennessee Tech,Davidson,close,-40.5,-8.5,32.0,AWAY,0,,-1.0
2025,3,Georgetown,Lafayette,close,-1.5,-1.5,0.0,HOME,0,,-1.0
2025,3,Missouri,Louisiana,open,-27.5,-10.4,17.1,AWAY,0,-0.0,-1.0
2025,3,Missouri,Louisiana,close,-27.5,-10.4,17.1,AWAY,0,,-1.0
2025,3,Wagner,Marist,close,-7.5,-2.2,5.3,AWAY,1,,0.909
2025,3,Ball State,New Hampshire,open,-3.0,15.3,18.3,AWAY,0,-0.0,-1.0
2025,3,Ball State,New Hampshire,close,-3.0,15.3,18.3,AWAY,0,,-1.0
2025,3,South Dakota,Northern Colorado,close,-21.5,-14.3,7.2,AWAY,1,,0.909
2025,3,Holy Cross,Rhode Island,close,3.5,-2.1,5.6,HOME,1,,0.909
2025,3,Western Carolina,Elon,close,2.5,-1.4,3.9,HOME,0,,-1.0
2025,3,Montana,North Dakota,close,-1.5,-5.9,4.4,HOME,0,,-1.0
2025,3,Delaware,UConn,open,10.0,-5.3,15.3,HOME,1,-1.5,0.909
2025,3,Delaware,UConn,close,8.5,-5.3,13.8,HOME,1,,0.909
2025,3,Eastern Illinois,Illinois State,close,20.5,4.4,16.1,HOME,1,,0.909
2025,3,Montana State,San Diego,close,-31.0,-10.4,20.6,AWAY,0,,-1.0
2025,3,Tennessee,Georgia,open,7.5,0.2,7.3,HOME,1,-4.0,0.909
2025,3,Tennessee,Georgia,close,3.5,0.2,3.3,HOME,1,,0.909
2025,3,Bucknell,VMI,close,-8.5,-5.5,3.0,AWAY,1,,0.909
2025,3,Stony Brook,Fordham,close,-4.0,-4.8,0.8,HOME,1,,0.909
2025,3,West Virginia,Pittsburgh,open,2.5,-1.2,3.7,HOME,1,4.5,0.909
2025,3,West Virginia,Pittsburgh,close,7.0,-1.2,8.2,HOME,1,,0.909
2025,3,Michigan State,Youngstown State,open,-23.5,0.5,24.0,AWAY,1,-0.0,0.909
2025,3,Michigan State,Youngstown State,close,-23.5,0.5,24.0,AWAY,1,,0.909
2025,3,Purdue,USC,open,21.0,15.7,5.3,HOME,1,-0.5,0.909
2025,3,Purdue,USC,close,20.5,15.7,4.8,HOME,1,,0.909
2025,3,Campbell,Furman,close,1.5,0.8,0.7,HOME,0,,-1.0
2025,3,North Carolina,Richmond,open,-21.5,-2.1,19.4,AWAY,0,3.0,-1.0
2025,3,North Carolina,Richmond,close,-24.5,-2.1,22.4,AWAY,0,,-1.0
2025,3,UTSA,Incarnate Word,open,-17.5,-0.3,17.2,AWAY,0,3.5,-1.0
2025,3,UTSA,Incarnate Word,close,-21.0,-0.3,20.7,AWAY,0,,-1.0
2025,3,Penn State,Villanova,open,-47.5,-17.8,29.7,AWAY,1,-1.0,0.909
2025,3,Penn State,Villanova,close,-46.5,-17.8,28.7,AWAY,1,,0.909
2025,3,Texas Tech,Oregon State,open,-24.0,-11.5,12.5,AWAY,0,0.5,-1.0
2025,3,Texas Tech,Oregon State,close,-24.5,-11.5,13.0,AWAY,0,,-1.0
2025,3,Missouri State,SMU,open,28.0,9.1,18.9,HOME,1,1.5,0.909
2025,3,Missouri State,SMU,close,29.5,9.1,20.4,HOME,1,,0.909
2025,3,Toledo,Morgan State,open,-34.5,-5.8,28.7,AWAY,0,-1.0,-1.0
2025,3,Toledo,Morgan State,close,-33.5,-5.8,27.7,AWAY,0,,-1.0
2025,3,Cincinnati,Northwestern State,open,-45.5,-13.1,32.4,AWAY,0,3.0,-1.0
2025,3,Cincinnati,Northwestern State,close,-48.5,-13.1,35.4,AWAY,0,,-1.0
2025,3,Rutgers,Norfolk State,open,-44.0,-12.8,31.2,AWAY,0,0.5,-1.0
2025,3,Rutgers,Norfolk State,close,-44.5,-12.8,31.7,AWAY,0,,-1.0
2025,3,North Texas,Washington State,open,-5.5,1.8,7.3,AWAY,0,1.0,-1.0
2025,3,North Texas,Washington State,close,-6.5,1.8,8.3,AWAY,0,,-1.0
2025,3,North Dakota State,Southeast Missouri State,close,-31.5,-13.8,17.7,AWAY,1,,0.909
2025,3,Idaho,Utah Tech,close,-16.5,-11.4,5.1,AWAY,1,,0.909
2025,3,Charleston Southern,Lindenwood,close,2.5,1.0,1.5,HOME,0,,-1.0
2025,3,Arkansas State,Iowa State,open,21.0,13.1,7.9,HOME,1,0.0,0.909
2025,3,Arkansas State,Iowa State,close,21.0,13.1,7.9,HOME,1,,0.909
2025,3,Texas,UTEP,open,-41.5,-33.9,7.6,AWAY,1,-2.0,0.909
2025,3,Texas,UTEP,close,-39.5,-33.9,5.6,AWAY,1,,0.909
2025,3,Tennessee State,Alabama A&M,close,1.0,-2.3,3.3,HOME,0,,-1.0
2025,3,Miami,South Florida,open,-16.0,-16.8,0.8,HOME,1,-1.5,0.909
2025,3,Miami,South Florida,close,-17.5,-16.8,0.7,AWAY,0,,-1.0
2025,3,Northern Iowa,Eastern Washington,close,-4.5,-0.8,3.7,AWAY,1,,0.909
2025,3,Bowling Green,Liberty,open,6.5,-0.0,6.5,HOME,1,-0.5,0.909
2025,3,Bowling Green,Liberty,close,6.0,-0.0,6.0,HOME,1,,0.909
2025,3,Nevada,Middle Tennessee,open,-8.5,-9.2,0.7,HOME,0,-1.0,-1.0
2025,3,Nevada,Middle Tennessee,close,-9.5,-9.2,0.3,AWAY,1,,0.909
2025,3,Chattanooga,Stetson,close,-27.5,-8.2,19.3,AWAY,0,,-1.0
2025,3,Maine,Stonehill,close,-21.0,-7.9,13.1,AWAY,1,,0.909
2025,3,Mississippi State,Alcorn State,open,-38.5,-4.1,34.4,AWAY,0,4.0,-1.0
2025,3,Mississippi State,Alcorn State,close,-42.5,-4.1,38.4,AWAY,0,,-1.0
2025,3,Charlotte,Monmouth,open,-3.5,12.4,15.9,AWAY,0,-0.5,-1.0
2025,3,Charlotte,Monmouth,close,-3.0,12.4,15.4,AWAY,0,,-1.0
2025,3,Marshall,Eastern Kentucky,open,-14.0,-4.3,9.7,AWAY,0,0.5,-1.0
2025,3,Marshall,Eastern Kentucky,close,-14.5,-4.3,10.2,AWAY,0,,-1.0
2025,3,Florida International,Florida Atlantic,open,-1.5,-3.3,1.8,HOME,1,-1.0,0.909
2025,3,Florida International,Florida Atlantic,close,-2.5,-3.3,0.8,HOME,1,,0.909
2025,3,Kennesaw State,Merrimack,open,-10.5,11.5,22.0,AWAY,0,7.0,-1.0
2025,3,Kennesaw State,Merrimack,close,-17.5,11.5,29.0,AWAY,1,,0.909
2025,3,West Georgia,East Tennessee State,close,-5.5,-4.6,0.9,AWAY,1,,0.909
2025,3,South Carolina State,Bethune-Cookman,close,-18.0,-11.2,6.8,AWAY,1,,0.909
2025,3,Mercer,Wofford,close,-10.5,-9.1,1.4,AWAY,1,,0.909
2025,3,Illinois,Western Michigan,open,-28.0,-19.7,8.3,AWAY,0,-0.5,-1.0
2025,3,Illinois,Western Michigan,close,-27.5,-19.7,7.8,AWAY,0,,-1.0
2025,3,Ohio State,Ohio,open,-33.5,-22.1,11.4,AWAY,1,-5.0,0.909
2025,3,Ohio State,Ohio,close,-28.5,-22.1,6.4,AWAY,1,,0.909
2025,3,Rice,Prairie View A&M,open,-29.5,3.0,32.5,AWAY,1,-0.0,0.909
2025,3,Rice,Prairie View A&M,close,-29.5,3.0,32.5,AWAY,1,,0.909
2025,3,Texas Southern,Lamar,close,9.5,0.3,9.2,HOME,0,,-1.0
2025,3,McNeese,Weber State,close,3.0,-4.4,7.4,HOME,1,,0.909
2025,3,Virginia Tech,Old Dominion,open,-8.0,-9.0,1.0,HOME,0,2.5,-1.0
2025,3,Virginia Tech,Old Dominion,close,-5.5,-9.0,3.5,HOME,0,,-1.0
2025,3,Southern Miss,App State,open,1.0,10.0,9.0,AWAY,0,-2.0,-1.0
2025,3,Southern Miss,App State,close,3.0,10.0,7.0,AWAY,0,,-1.0
2025,3,UAlbany,New Haven,close,-19.5,1.4,20.9,AWAY,1,,0.909
2025,3,South Dakota State,Drake,close,-34.0,-11.6,22.4,AWAY,1,,0.909
2025,3,Austin Peay,Morehead State,close,-25.5,-5.5,20.0,AWAY,0,,-1.0
2025,3,SE Louisiana,Mississippi Valley State,close,-32.5,-10.5,22.0,AWAY,0,,-1.0
2025,3,UT Martin,Southern Illinois,close,3.0,-4.6,7.6,HOME,0,,-1.0
2025,3,North Carolina A&T,Hampton,close,3.0,4.3,1.3,AWAY,0,,-1.0
2025,3,Gardner-Webb,The Citadel,close,-3.5,-2.6,0.9,AWAY,0,,-1.0
2025,3,Central Arkansas,Tarleton State,close,13.0,2.7,10.3,HOME,0,,-1.0
2025,3,Western Illinois,Valparaiso,close,-17.0,2.1,19.1,AWAY,0,,-1.0
2025,3,Georgia State,Murray State,open,-28.5,-0.6,27.9,AWAY,1,3.0,0.909
2025,3,Georgia State,Murray State,close,-31.5,-0.6,30.9,AWAY,1,,0.909
2025,3,Georgia Southern,Jacksonville State,open,-4.0,1.7,5.7,AWAY,0,-1.0,-1.0
2025,3,Georgia Southern,Jacksonville State,close,-3.0,1.7,4.7,AWAY,0,,-1.0
2025,3,Ole Miss,Arkansas,open,-8.5,-12.4,3.9,HOME,0,5.0,-1.0
2025,3,Ole Miss,Arkansas,close,-3.5,-12.4,8.9,HOME,1,,0.909
2025,3,Louisiana Tech,New Mexico State,open,-10.0,-7.7,2.3,AWAY,0,-0.0,-1.0
2025,3,Louisiana Tech,New Mexico State,close,-10.0,-7.7,2.3,AWAY,0,,-1.0
2025,3,Kentucky,Eastern Michigan,open,-25.5,-17.4,8.1,AWAY,1,1.0,0.909
2025,3,Kentucky,Eastern Michigan,close,-26.5,-17.4,9.1,AWAY,1,,0.909
2025,3,LSU,Florida,open,-5.5,-4.9,0.6,AWAY,0,-1.0,-1.0
2025,3,LSU,Florida,close,-4.5,-4.9,0.4,HOME,1,,0.909
2025,3,Coastal Carolina,East Carolina,open,6.0,2.0,4.0,HOME,0,1.0,-1.0
2025,3,Coastal Carolina,East Carolina,close,7.0,2.0,5.0,HOME,0,,-1.0
